stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
273153,1067,José Atxotegui / Txagorritxu,Parada,42.8553984547481,-2.68826377961386,,,,,Europe/Madrid
273409,1068,México / Residencia,Parada,42.8533024611382,-2.68742978885137,,,,,Europe/Madrid
331777,1296,Prado,Parada,42.845716896695,-2.6749760591907,,,,,Europe/Madrid
350721,1370,Florida / Judimendi,Parada,42.8414917479706,-2.66194877275159,,,,,Europe/Madrid
350977,1371,Florida / Jacinto Benavente,Parada,42.8412905348415,-2.65787184284101,,,,,Europe/Madrid
261633,1022,Intermodal,Parada,42.8595957441982,-2.68201748953947,,,,,Europe/Madrid
261889,1023,Honduras,Parada,42.857067035544,-2.6810328760016,,,,,Europe/Madrid
262913,1027,Avenida Gasteiz 45,Parada,42.8474695504011,-2.68179435071149,,,,,Europe/Madrid
263169,1028,Avenida Gasteiz 19,Parada,42.8444636806214,-2.68247519745169,,,,,Europe/Madrid
339969,1328,Elvira Zulueta,Parada,42.8408235384286,-2.6833748942655,,,,,Europe/Madrid
263425,1029,Portal de Lasarte,Parada,42.8384290180314,-2.68369455687324,,,,,Europe/Madrid
263681,1030,Clínica Alava,Parada,42.8374475448864,-2.68048598000128,,,,,Europe/Madrid
263937,1031,Nieves Cano / Unibertsitatea,Parada,42.838428990767,-2.67246749931915,,,,,Europe/Madrid
264193,1032,Nieves Cano / Comandante Izarduy,Parada,42.8383736880547,-2.66889242033189,,,,,Europe/Madrid
339713,1327,Reyes de Navarra / Telefónica,Parada,42.8574882700968,-2.66920883819294,,,,,Europe/Madrid
285185,1114,Gamarra Mayor,Parada,42.8771925061947,-2.65722523579273,,,,,Europe/Madrid
285441,1115,Portal de Gamarra 41,Parada,42.8732235029079,-2.65799403968743,,,,,Europe/Madrid
285697,1116,Portal de Gamarra 17,Parada,42.8688783544765,-2.65946264167886,,,,,Europe/Madrid
285953,1117,Portal Gamarra / Cantábrico,Parada,42.8644885041559,-2.66104834163797,,,,,Europe/Madrid
286209,1118,Portal de Gamarra 3,Parada,42.8615687776746,-2.66188522618582,,,,,Europe/Madrid
280065,1094,Los Herrán / Hortaleza,Parada,42.8519234147967,-2.66623837733703,,,,,Europe/Madrid
280321,1095,Estación Autobuses,Parada,42.8495355716351,-2.66574102323664,,,,,Europe/Madrid
286721,1120,Aretxabaleta / Pueblo,Parada,42.8314774197658,-2.67264489166739,,,,,Europe/Madrid
286977,1121,Aretxabaleta,Parada,42.826903932372,-2.67464714470518,,,,,Europe/Madrid
287233,1122,Aretxabaleta / Pueblo,Parada,42.8314810939036,-2.67235505089738,,,,,Europe/Madrid
277761,1085,Zaramaga / Portal de Gamarra,Parada,42.8592822437309,-2.66215551487513,,,,,Europe/Madrid
287489,1123,Portal de Gamarra 28,Parada,42.86139270629,-2.66172628693905,,,,,Europe/Madrid
287745,1124,Portal de Gamarra / Cantábrico,Parada,42.8640691175915,-2.66083105033487,,,,,Europe/Madrid
288001,1125,Portal de Gamarra 46,Parada,42.8685043182991,-2.65935527920452,,,,,Europe/Madrid
288257,1126,Plaza Gamarra,Parada,42.8745734130848,-2.65619824253328,,,,,Europe/Madrid
338433,1322,Naciones Unidas / Mariturri,Parada,42.8487610354275,-2.70858379283198,,,,,Europe/Madrid
338689,1323,Naciones Unidas / Salvador Dalí,Parada,42.8481119047785,-2.70477264073183,,,,,Europe/Madrid
313857,1226,Naciones Unidas / Paseo Unicef,Parada,42.8461270079494,-2.69986772607887,,,,,Europe/Madrid
351233,1372,Teresa de Calcuta 15,Parada,42.8474863424153,-2.69289752001372,,,,,Europe/Madrid
351489,1373,Teodoro Dublang / Bustinzuri,Parada,42.8441381299057,-2.68854064530247,,,,,Europe/Madrid
351745,1374,Juan Angel Sáez 4,Parada,42.8436922853856,-2.68521501722394,,,,,Europe/Madrid
333313,1302,Paz,Parada,42.8452741524358,-2.66817485718601,,,,,Europe/Madrid
319489,1248,Heraclio Fournier 2,Parada,42.8385947405365,-2.66593610020452,,,,,Europe/Madrid
319745,1249,Heraclio Fournier 24,Parada,42.8372091188883,-2.66326686209155,,,,,Europe/Madrid
320001,1250,Heraclio Fournier 42,Parada,42.8358866137499,-2.66064557743597,,,,,Europe/Madrid
320257,1251,Venta la Estrella 6,Parada,42.8370197180301,-2.65709697321686,,,,,Europe/Madrid
321281,1255,Venta la Estrella / Errekaleor,Parada,42.8378365275897,-2.65470864474082,,,,,Europe/Madrid
343553,1342,Guillermo Elio Molinuevo,Parada,42.8389310662189,-2.65186441063318,,,,,Europe/Madrid
343809,1343,Antonio Amat Maiz 47,Parada,42.8381175956118,-2.64793723090445,,,,,Europe/Madrid
344065,1344,Antonio Amat Maiz 5,Parada,42.8413937107698,-2.64443716936257,,,,,Europe/Madrid
353281,1380,Antonio Amat 2,Parada,42.8417587855799,-2.6445536252031,,,,,Europe/Madrid
352001,1375,Antonio Amat 24,Parada,42.8382495156502,-2.64837470335525,,,,,Europe/Madrid
352257,1376,Venta de la Estrella / Oreitiasolo,Parada,42.8369041769416,-2.65760771130753,,,,,Europe/Madrid
352513,1377,Teresa de Calcuta 8,Parada,42.8479011303898,-2.69310122539518,,,,,Europe/Madrid
338945,1324,Naciones Unidas / Paseo Unicef,Parada,42.8463386049858,-2.69985752376625,,,,,Europe/Madrid
339201,1325,Naciones Unidas / Salvador Dalí,Parada,42.8484544434687,-2.7049041048075,,,,,Europe/Madrid
274945,1074,Mendizorrotza,Parada,42.8380643281051,-2.68533840170837,,,,,Europe/Madrid
275201,1075,Unibertsitatea,Parada,42.8368331667381,-2.67496600145249,,,,,Europe/Madrid
347905,1359,Hegoalde,Parada,42.8360345778189,-2.66864699503254,,,,,Europe/Madrid
275713,1077,Zumaquera,Parada,42.8356017338435,-2.66482191098177,,,,,Europe/Madrid
275969,1078,Zumaquera 94,Parada,42.8352217661203,-2.66116694644986,,,,,Europe/Madrid
276225,1079,Jacinto Benavente / Florida,Parada,42.8419083833619,-2.65820266585078,,,,,Europe/Madrid
276481,1080,Jacinto Benavente 7,Parada,42.8454512770077,-2.6579751001379,,,,,Europe/Madrid
276737,1081,Aragón / Residencia,Parada,42.8491283712818,-2.65745456797675,,,,,Europe/Madrid
277505,1084,Madrid frente nº 36,Parada,42.8569993297898,-2.65908723801122,,,,,Europe/Madrid
272385,1064,Zaramaga / Boulevard,Parada,42.861196777011,-2.668636674452,,,,,Europe/Madrid
272641,1065,Euskal Herria,Parada,42.858650359122,-2.68370388569076,,,,,Europe/Madrid
272897,1066,Txagorritxu,Parada,42.8565084304479,-2.69078502484604,,,,,Europe/Madrid
347649,1358,HUA Txagorritxu,Parada,42.8540618544558,-2.69184371460507,,,,,Europe/Madrid
273921,1070,Pedro Asúa 12,Parada,42.8474533411985,-2.69067259700669,,,,,Europe/Madrid
324353,1267,Venta la Caña - Abetxuko,Parada,42.8741735115852,-2.68140398181926,,,,,Europe/Madrid
325633,1272,Portal de Arriaga / Lascaray,Parada,42.8702578797735,-2.68037657977835,,,,,Europe/Madrid
325889,1273,Arriaga / Pueblo,Parada,42.8656412544692,-2.67665281725686,,,,,Europe/Madrid
325377,1271,Luis Olariaga / Gernikako Arbola,Parada,42.86801864256,-2.68310058721752,,,,,Europe/Madrid
334337,1306,Cementerio,Parada,42.833989792527,-2.6160461346331,,,,,Europe/Madrid
2559233,9997,Catedral,Parada,42.8452433925116,-2.67630941382562,,,,,Europe/Madrid
2558977,9996,Jesus Guridi,Parada,42.844057881908,-2.66798173562245,,,,,Europe/Madrid
326657,1276,Derechos Humanos / Reina Sofía,Parada,42.841956642175,-2.70123629464759,,,,,Europe/Madrid
340225,1329,Reína Sofía 3,Parada,42.8364208824927,-2.70920308124757,,,,,Europe/Madrid
340737,1331,Iruña Veleia / Derechos Humanos,Parada,42.8416816063159,-2.70807784224548,,,,,Europe/Madrid
328449,1283,Etxezarra,Parada,42.8446247466247,-2.69199461565978,,,,,Europe/Madrid
346625,1354,Antonio Machado / Paula Montal,Parada,42.8557614807048,-2.70462109522344,,,,,Europe/Madrid
327425,1279,Iruña / Lizarra,Parada,42.8602411684066,-2.69585479254224,,,,,Europe/Madrid
327681,1280,Iruña / Baiona,Parada,42.8621911455358,-2.69768524281834,,,,,Europe/Madrid
327937,1281,Baiona 32,Parada,42.8631268638718,-2.69567231673966,,,,,Europe/Madrid
354817,1386,Txagorritxu,Parada,42.8572235381524,-2.6888230131635,,,,,Europe/Madrid
341505,1334,Paz/Hospital Santiago,Parada,42.8464259108327,-2.66785891796946,,,,,Europe/Madrid
